リンク,漢字,仮名
http://www.wikidata.org/entity/Q204368,気功,きこう
http://www.wikidata.org/entity/Q206049,九九,くく
http://www.wikidata.org/entity/Q207978,領事,りょうじ
http://www.wikidata.org/entity/Q211503,氏族,しぞく
http://www.wikidata.org/entity/Q216860,歌曲,かきょく
http://www.wikidata.org/entity/Q217096,徳仁,のりひと
http://www.wikidata.org/entity/Q219186,商法,しょうほう
http://www.wikidata.org/entity/Q222249,民法,みんぽう
http://www.wikidata.org/entity/Q228127,武蔵,むさし
http://www.wikidata.org/entity/Q229580,赤軍,せきぐん
http://www.wikidata.org/entity/Q244404,感電,かんでん
http://www.wikidata.org/entity/Q254907,元老,げんろう
http://www.wikidata.org/entity/Q272530,史記,しき
http://www.wikidata.org/entity/Q351780,平野,へいや
http://www.wikidata.org/entity/Q366773,性格,せいかく
http://www.wikidata.org/entity/Q379814,目連,めれん
http://www.wikidata.org/entity/Q379905,無著,むじゃく
http://www.wikidata.org/entity/Q380057,副詞,ふくし
http://www.wikidata.org/entity/Q383854,宝島,たからしま
http://www.wikidata.org/entity/Q385517,大本,おおもと
http://www.wikidata.org/entity/Q385691,転向,てんこう
http://www.wikidata.org/entity/Q398996,昭和,しょうわ
http://www.wikidata.org/entity/Q403645,流星,りゅうせい
http://www.wikidata.org/entity/Q408568,東宝,とうほう
http://www.wikidata.org/entity/Q410729,一宮,いちのみや
http://www.wikidata.org/entity/Q418843,森章,もりしょう
http://www.wikidata.org/entity/Q451939,三役,さんやく
http://www.wikidata.org/entity/Q459964,純祖,じゅんそ
http://www.wikidata.org/entity/Q462214,政治,せいじ
http://www.wikidata.org/entity/Q468771,回虫,かいちゅう
http://www.wikidata.org/entity/Q468777,存在,そんざい
http://www.wikidata.org/entity/Q471765,上都,うえみやこ
http://www.wikidata.org/entity/Q472971,空間,くうかん
http://www.wikidata.org/entity/Q473165,火車,かしゃ
http://www.wikidata.org/entity/Q484079,総統,そうとう
http://www.wikidata.org/entity/Q484359,宣祖,せんそ
http://www.wikidata.org/entity/Q484692,聖歌,せいか
http://www.wikidata.org/entity/Q490376,食客,しょっかく
http://www.wikidata.org/entity/Q493169,童歌,わらべうた
http://www.wikidata.org/entity/Q505711,納豆,なっとう
http://www.wikidata.org/entity/Q507662,修行,しゅぎょう
http://www.wikidata.org/entity/Q507980,法然,ほうねん
http://www.wikidata.org/entity/Q510060,末法,まっぽう
http://www.wikidata.org/entity/Q544432,康生,やすお
http://www.wikidata.org/entity/Q552308,目薬,めぐすり
http://www.wikidata.org/entity/Q564450,安南,あんなん
http://www.wikidata.org/entity/Q584540,主将,しゅしょう
http://www.wikidata.org/entity/Q589231,田建,たけん
http://www.wikidata.org/entity/Q600236,手術,しゅじゅつ
http://www.wikidata.org/entity/Q602300,軍旗,ぐんき
http://www.wikidata.org/entity/Q603281,天神,てんじん
http://www.wikidata.org/entity/Q638172,行商,ぎょうしょう
http://www.wikidata.org/entity/Q640267,出島,でじま
http://www.wikidata.org/entity/Q648899,楽焼,らくやき
http://www.wikidata.org/entity/Q665056,法輪,ほうりん
http://www.wikidata.org/entity/Q665124,憲兵,けんぺい
http://www.wikidata.org/entity/Q670182,変態,へんたい
http://www.wikidata.org/entity/Q670860,大将,たいしょう
http://www.wikidata.org/entity/Q671143,官報,かんぽう
http://www.wikidata.org/entity/Q714428,何進,なにすすむ
http://www.wikidata.org/entity/Q715222,女官,にょかん
http://www.wikidata.org/entity/Q716847,火病,ひびょう
http://www.wikidata.org/entity/Q736427,主食,しゅしょく
http://www.wikidata.org/entity/Q738560,洗礼,せんれい
http://www.wikidata.org/entity/Q752021,武道,ぶどう
http://www.wikidata.org/entity/Q754836,塩害,えんがい
http://www.wikidata.org/entity/Q757499,呼吸,こきゅう
http://www.wikidata.org/entity/Q767655,氏神,うじがみ
http://www.wikidata.org/entity/Q781835,司祭,しさい
http://www.wikidata.org/entity/Q785378,白人,はくじん
http://www.wikidata.org/entity/Q799409,団体,だんたい
http://www.wikidata.org/entity/Q800035,幸福,こうふく
http://www.wikidata.org/entity/Q812767,神道,しんとう
http://www.wikidata.org/entity/Q828827,停電,ていでん
http://www.wikidata.org/entity/Q833912,九州,きゅうしゅう
http://www.wikidata.org/entity/Q836861,子路,しろ
http://www.wikidata.org/entity/Q838251,国道,こくどう
http://www.wikidata.org/entity/Q842308,記紀,きき
http://www.wikidata.org/entity/Q844727,宮家,みやいえ
http://www.wikidata.org/entity/Q845197,末喜,ばっき
http://www.wikidata.org/entity/Q845724,神楽,かぐら
http://www.wikidata.org/entity/Q846096,団体,だんたい
http://www.wikidata.org/entity/Q846299,和紙,わし
http://www.wikidata.org/entity/Q846905,漢書,かんじょ
http://www.wikidata.org/entity/Q865637,生活,せいかつ
http://www.wikidata.org/entity/Q866039,大和,やまと
http://www.wikidata.org/entity/Q866812,河童,かっぱ
http://www.wikidata.org/entity/Q873368,内閣,ないかく
http://www.wikidata.org/entity/Q874429,群論,ぐんろん
http://www.wikidata.org/entity/Q902378,乗馬,じょうば
http://www.wikidata.org/entity/Q902855,花王,かおう
http://www.wikidata.org/entity/Q903422,親王,しんのう
http://www.wikidata.org/entity/Q960642,神曲,しんきょく
http://www.wikidata.org/entity/Q976922,整体,せいたい
http://www.wikidata.org/entity/Q996839,友愛,ゆうあい
http://www.wikidata.org/entity/Q1024412,東風,ひがしかぜ
http://www.wikidata.org/entity/Q1028602,天皇,てんのう
http://www.wikidata.org/entity/Q1029407,供養,くよう
http://www.wikidata.org/entity/Q1046487,史進,ししん
http://www.wikidata.org/entity/Q1048577,回送,かいそう
http://www.wikidata.org/entity/Q1048902,投手,とうしゅ
http://www.wikidata.org/entity/Q1064889,宗氏,そうし
http://www.wikidata.org/entity/Q1069525,障子,しょうじ
http://www.wikidata.org/entity/Q1069829,後漢,ごかん
http://www.wikidata.org/entity/Q1069886,大学,だいがく
http://www.wikidata.org/entity/Q1070100,前科,ぜんか
http://www.wikidata.org/entity/Q1070791,田横,たよこ
http://www.wikidata.org/entity/Q1073260,四神,しじん
http://www.wikidata.org/entity/Q1074258,出家,しゅっけ
http://www.wikidata.org/entity/Q1112950,馬車,ばしゃ
http://www.wikidata.org/entity/Q1122114,蔵馬,くらうま
http://www.wikidata.org/entity/Q1123037,童歌,わらべうた
http://www.wikidata.org/entity/Q1129409,極左,きょくさ
http://www.wikidata.org/entity/Q1137679,包子,ほうし
http://www.wikidata.org/entity/Q1139519,矢印,やじるし
http://www.wikidata.org/entity/Q1146161,明和,めいわ
http://www.wikidata.org/entity/Q1181011,八雲,やくも
http://www.wikidata.org/entity/Q1190423,西域,せいいき
http://www.wikidata.org/entity/Q1190989,小寒,しょうかん
http://www.wikidata.org/entity/Q1193841,明応,めいおう
http://www.wikidata.org/entity/Q1193862,万延,まんえん
http://www.wikidata.org/entity/Q1197281,六朝,りくちょう
http://www.wikidata.org/entity/Q1197726,風車,ふうしゃ
http://www.wikidata.org/entity/Q1200915,赤飯,せきはん
http://www.wikidata.org/entity/Q1202197,命日,めいにち
http://www.wikidata.org/entity/Q1204868,国体,こくたい
http://www.wikidata.org/entity/Q1208705,打数,だすう
http://www.wikidata.org/entity/Q1210327,中論,ちゅうろん
http://www.wikidata.org/entity/Q1210892,故事,こじ
http://www.wikidata.org/entity/Q1224570,差延,さえん
http://www.wikidata.org/entity/Q1229875,水泳,すいえい
http://www.wikidata.org/entity/Q1269349,夫差,ふさ
http://www.wikidata.org/entity/Q1274115,責任,せきにん
http://www.wikidata.org/entity/Q1305682,小雪,こゆき
http://www.wikidata.org/entity/Q1306396,世代,せだい
http://www.wikidata.org/entity/Q1315754,念仏,ねんぶつ
http://www.wikidata.org/entity/Q1318295,物語,ものがたり
http://www.wikidata.org/entity/Q1325032,穀雨,こくう
http://www.wikidata.org/entity/Q1339268,春分,しゅんぶん
http://www.wikidata.org/entity/Q1343157,側位,がわくらい
http://www.wikidata.org/entity/Q1360761,外伝,がいでん
http://www.wikidata.org/entity/Q1364685,立春,りっしゅん
http://www.wikidata.org/entity/Q1379672,評価,ひょうか
http://www.wikidata.org/entity/Q1417103,指比,ゆびひ
http://www.wikidata.org/entity/Q1454679,教会,きょうかい
http://www.wikidata.org/entity/Q1464943,風速,ふうそく
http://www.wikidata.org/entity/Q1501800,局長,きょくちょう
http://www.wikidata.org/entity/Q1523791,上告,じょうこく
http://www.wikidata.org/entity/Q1525202,銀座,ぎんざ
http://www.wikidata.org/entity/Q1573015,式神,しきがみ
http://www.wikidata.org/entity/Q1574228,花街,かがい
http://www.wikidata.org/entity/Q1621322,人間,にんげん
http://www.wikidata.org/entity/Q1624034,格言,かくげん
http://www.wikidata.org/entity/Q1680269,清明,せいめい
http://www.wikidata.org/entity/Q1743799,空間,くうかん
http://www.wikidata.org/entity/Q1744649,古典,こてん
http://www.wikidata.org/entity/Q1759237,得宗,とくそう
http://www.wikidata.org/entity/Q1765533,正室,せいしつ
http://www.wikidata.org/entity/Q1882685,機械,きかい
http://www.wikidata.org/entity/Q1898394,成金,なりきん
http://www.wikidata.org/entity/Q1937145,内閣,ないかく
http://www.wikidata.org/entity/Q1975935,武士,ぶし
http://www.wikidata.org/entity/Q2002674,動画,どうが
http://www.wikidata.org/entity/Q2070979,老化,ろうか
http://www.wikidata.org/entity/Q2160824,職人,しょくにん
http://www.wikidata.org/entity/Q2167720,通達,つうたつ
http://www.wikidata.org/entity/Q2167872,性毛,せいもう
http://www.wikidata.org/entity/Q2247340,薬味,やくみ
http://www.wikidata.org/entity/Q2286693,鉄道,てつどう
http://www.wikidata.org/entity/Q2307436,地球,ちきゅう
http://www.wikidata.org/entity/Q2404873,家元,いえもと
http://www.wikidata.org/entity/Q2427941,里親,さとおや
http://www.wikidata.org/entity/Q2437271,警視,けいし
http://www.wikidata.org/entity/Q2458742,方言,ほうげん
http://www.wikidata.org/entity/Q2462286,麦人,むぎひと
http://www.wikidata.org/entity/Q2463783,長波,ちょうは
http://www.wikidata.org/entity/Q2500908,神札,かみふだ
http://www.wikidata.org/entity/Q2502757,教皇,きょうこう
http://www.wikidata.org/entity/Q2520212,式日,しきじつ
http://www.wikidata.org/entity/Q2656737,太陽,たいよう
http://www.wikidata.org/entity/Q2660346,極左,きょくさ
http://www.wikidata.org/entity/Q2712826,動物,どうぶつ
http://www.wikidata.org/entity/Q2717004,文化,ぶんか
http://www.wikidata.org/entity/Q2727336,国章,くにあき
http://www.wikidata.org/entity/Q2867085,議会,ぎかい
http://www.wikidata.org/entity/Q2914902,四季,しき
http://www.wikidata.org/entity/Q2928221,南画,なんが
http://www.wikidata.org/entity/Q2967712,落馬,らくば
http://www.wikidata.org/entity/Q2995427,自転,じてん
http://www.wikidata.org/entity/Q3022455,田楽,でんがく
http://www.wikidata.org/entity/Q3028663,年神,としがみ
http://www.wikidata.org/entity/Q3029003,外交,がいこう
http://www.wikidata.org/entity/Q3032592,伝説,でんせつ
http://www.wikidata.org/entity/Q3080343,権現,ごんげん
http://www.wikidata.org/entity/Q3086135,九字,きゅうじ
http://www.wikidata.org/entity/Q3100519,中将,ちゅうじょう
http://www.wikidata.org/entity/Q3151032,助教,じょきょう
http://www.wikidata.org/entity/Q3201265,講談,こうだん
http://www.wikidata.org/entity/Q3235719,亡命,ぼうめい
http://www.wikidata.org/entity/Q3270768,弁官,べんかん
http://www.wikidata.org/entity/Q3294789,磁性,じせい
http://www.wikidata.org/entity/Q3314483,果物,くだもの
http://www.wikidata.org/entity/Q3368243,関所,せきしょ
http://www.wikidata.org/entity/Q3399888,詩人,しじん
http://www.wikidata.org/entity/Q3434002,黒米,くろごめ
http://www.wikidata.org/entity/Q3563448,母音,ぼいん
http://www.wikidata.org/entity/Q3834913,重賞,じゅうしょう
http://www.wikidata.org/entity/Q3839081,災害,さいがい
http://www.wikidata.org/entity/Q3882179,殺人,さつじん
http://www.wikidata.org/entity/Q3953199,学校,がっこう
http://www.wikidata.org/entity/Q3958349,七宝,しっぽう
http://www.wikidata.org/entity/Q4023207,森雪,もりゆき
http://www.wikidata.org/entity/Q4321540,日親,にっしん
http://www.wikidata.org/entity/Q4464287,労働,ろうどう
http://www.wikidata.org/entity/Q4475922,軍服,ぐんぷく
http://www.wikidata.org/entity/Q4588528,聖地,せいち
http://www.wikidata.org/entity/Q4691072,逆光,ぎゃくこう
http://www.wikidata.org/entity/Q4833050,東村,ひがしむら
http://www.wikidata.org/entity/Q4902547,標語,ひょうご
http://www.wikidata.org/entity/Q5164192,憲法,けんぽう
http://www.wikidata.org/entity/Q5215430,団地,だんち
http://www.wikidata.org/entity/Q5232729,初雪,はつゆき
http://www.wikidata.org/entity/Q5275004,世界,せかい
http://www.wikidata.org/entity/Q5295863,東方,とうほう
http://www.wikidata.org/entity/Q5332274,法令,ほうれい
http://www.wikidata.org/entity/Q5350421,駅弁,えきべん
http://www.wikidata.org/entity/Q5435520,農道,のうどう
http://www.wikidata.org/entity/Q5465729,連隊,れんたい
http://www.wikidata.org/entity/Q5552126,世界,せかい
http://www.wikidata.org/entity/Q5658240,男坂,おとこざか
http://www.wikidata.org/entity/Q5799808,迷宮,めいきゅう
http://www.wikidata.org/entity/Q5897044,敬語,けいご
http://www.wikidata.org/entity/Q6146620,地球,ちきゅう
http://www.wikidata.org/entity/Q6148679,日新,にっしん
http://www.wikidata.org/entity/Q6148820,勝矢,かつや
http://www.wikidata.org/entity/Q6451204,少将,しょうしょう
http://www.wikidata.org/entity/Q6495391,近代,きんだい
http://www.wikidata.org/entity/Q6501052,祭服,さいふく
http://www.wikidata.org/entity/Q6791638,中将,ちゅうじょう
http://www.wikidata.org/entity/Q7004218,勝精,かちせい
http://www.wikidata.org/entity/Q7037726,用賀,ようが
http://www.wikidata.org/entity/Q7096319,愛人,あいじん
http://www.wikidata.org/entity/Q7243314,首相,しゅしょう
http://www.wikidata.org/entity/Q7245047,校長,こうちょう
http://www.wikidata.org/entity/Q7683217,谷豊,たにゆたか
http://www.wikidata.org/entity/Q7884993,制服,せいふく
http://www.wikidata.org/entity/Q9300212,教会,きょうかい
http://www.wikidata.org/entity/Q9384666,団子,だんご
http://www.wikidata.org/entity/Q10856418,竹島,たけしま
http://www.wikidata.org/entity/Q10887591,保守,ほしゅ
http://www.wikidata.org/entity/Q10932261,外人,がいじん
http://www.wikidata.org/entity/Q10933581,大元,おおもと
http://www.wikidata.org/entity/Q11075015,戦犯,せんぱん
http://www.wikidata.org/entity/Q11086138,日新,にっしん
http://www.wikidata.org/entity/Q11092003,月照,げっしょう
http://www.wikidata.org/entity/Q11120517,栄町,さかえまち
http://www.wikidata.org/entity/Q11129885,水軍,すいぐん
http://www.wikidata.org/entity/Q11150767,制服,せいふく
http://www.wikidata.org/entity/Q11240567,十王,じゅうおう
http://www.wikidata.org/entity/Q11354621,三和,さんわ
http://www.wikidata.org/entity/Q11355423,三愛,さんあい
http://www.wikidata.org/entity/Q11360599,下人,げにん
http://www.wikidata.org/entity/Q11363097,中原,なかはら
http://www.wikidata.org/entity/Q11364710,中川,なかがわ
http://www.wikidata.org/entity/Q11368036,丸光,まるみつ
http://www.wikidata.org/entity/Q11368390,丸物,まるもの
http://www.wikidata.org/entity/Q11368718,主事,しゅじ
http://www.wikidata.org/entity/Q11388929,入水,じゅすい
http://www.wikidata.org/entity/Q11406898,千鳥,ちどり
http://www.wikidata.org/entity/Q11407158,卒業,そつぎょう
http://www.wikidata.org/entity/Q11410186,参拝,さんぱい
http://www.wikidata.org/entity/Q11410372,友近,ともちか
http://www.wikidata.org/entity/Q11414673,同着,どうちゃく
http://www.wikidata.org/entity/Q11415829,名駅,めいえき
http://www.wikidata.org/entity/Q11418199,和解,わかい
http://www.wikidata.org/entity/Q11422660,国電,こくでん
http://www.wikidata.org/entity/Q11423079,土倉,つちくら
http://www.wikidata.org/entity/Q11427870,堂島,どうしま
http://www.wikidata.org/entity/Q11430163,夕刊,ゆうかん
http://www.wikidata.org/entity/Q11430553,外道,がいどう
http://www.wikidata.org/entity/Q11430816,多氏,たし
http://www.wikidata.org/entity/Q11433375,大和,やまと
http://www.wikidata.org/entity/Q11433377,大和,やまと
http://www.wikidata.org/entity/Q11433655,大国,たいこく
http://www.wikidata.org/entity/Q11434523,大将,たいしょう
http://www.wikidata.org/entity/Q11438039,大番,おおばん
http://www.wikidata.org/entity/Q11455584,家長,かちょう
http://www.wikidata.org/entity/Q11468733,山新,やましん
http://www.wikidata.org/entity/Q11478656,川徳,かわとく
http://www.wikidata.org/entity/Q11481801,幕張,まくはり
http://www.wikidata.org/entity/Q11484044,幸福,こうふく
http://www.wikidata.org/entity/Q11485778,広電,ひろでん
http://www.wikidata.org/entity/Q11488275,待合,まちあい
http://www.wikidata.org/entity/Q11488703,徒士,かち
http://www.wikidata.org/entity/Q11490611,心臓,しんぞう
http://www.wikidata.org/entity/Q11497034,手形,てがた
http://www.wikidata.org/entity/Q11499495,散位,さんくらい
http://www.wikidata.org/entity/Q11505538,日本,にっぽん
http://www.wikidata.org/entity/Q11510448,日記,にっき
http://www.wikidata.org/entity/Q11512823,星勝,ほしかち
http://www.wikidata.org/entity/Q11513247,映天,えいてん
http://www.wikidata.org/entity/Q11515177,書泉,しょせん
http://www.wikidata.org/entity/Q11516046,月山,がっさん
http://www.wikidata.org/entity/Q11527280,東村,ひがしむら
http://www.wikidata.org/entity/Q11527282,東村,ひがしむら
http://www.wikidata.org/entity/Q11527290,東村,ひがしむら
http://www.wikidata.org/entity/Q11527583,東洋,とうよう
http://www.wikidata.org/entity/Q11539408,森士,もりさむらい
http://www.wikidata.org/entity/Q11544867,欠落,けつらく
http://www.wikidata.org/entity/Q11548540,水干,すいかん
http://www.wikidata.org/entity/Q11559088,海神,うみがみ
http://www.wikidata.org/entity/Q11568997,熟女,じゅくじょ
http://www.wikidata.org/entity/Q11574951,生麦,なまむぎ
http://www.wikidata.org/entity/Q11578159,男樹,おとこき
http://www.wikidata.org/entity/Q11580040,白湯,さゆ
http://www.wikidata.org/entity/Q11587810,確証,かくしょう
http://www.wikidata.org/entity/Q11588367,社家,しゃけ
http://www.wikidata.org/entity/Q11589706,神戸,こうべ
http://www.wikidata.org/entity/Q11603342,箱根,はこね
http://www.wikidata.org/entity/Q11605075,紀氏,きし
http://www.wikidata.org/entity/Q11612273,脳男,のうおとこ
http://www.wikidata.org/entity/Q11616701,若草,わかくさ
http://www.wikidata.org/entity/Q11616774,若頭,わかがしら
http://www.wikidata.org/entity/Q11616866,英二,えいじ
http://www.wikidata.org/entity/Q11630890,角館,かくのだて
http://www.wikidata.org/entity/Q11637208,身位,みくらい
http://www.wikidata.org/entity/Q11637401,軍師,ぐんし
http://www.wikidata.org/entity/Q11638045,農道,のうどう
http://www.wikidata.org/entity/Q11639230,追分,おいわけ
http://www.wikidata.org/entity/Q11643099,郡代,ぐんだい
http://www.wikidata.org/entity/Q11651690,長官,ちょうかん
http://www.wikidata.org/entity/Q11655841,関東,かんとう
http://www.wikidata.org/entity/Q11656189,関西,かんさい
http://www.wikidata.org/entity/Q11658056,降神,こうかみ
http://www.wikidata.org/entity/Q11662820,青雲,せいうん
http://www.wikidata.org/entity/Q11664293,音泉,おんせん
http://www.wikidata.org/entity/Q11667839,馬場,ばば
http://www.wikidata.org/entity/Q11675406,鳴神,なるかみ
http://www.wikidata.org/entity/Q11795009,画像,がぞう
http://www.wikidata.org/entity/Q12573007,石像,せきぞう
http://www.wikidata.org/entity/Q12604039,食客,しょっかく
http://www.wikidata.org/entity/Q12609698,遊女,ゆうじょ
http://www.wikidata.org/entity/Q12622586,学校,がっこう
http://www.wikidata.org/entity/Q12827256,神話,しんわ
http://www.wikidata.org/entity/Q13495859,和泉,いずみ
http://www.wikidata.org/entity/Q14126428,大夫,たいふ
http://www.wikidata.org/entity/Q15909011,球電,たまでん
http://www.wikidata.org/entity/Q15992049,提灯,ていとう
http://www.wikidata.org/entity/Q16072096,真言,しんごん
http://www.wikidata.org/entity/Q16194930,軍歌,ぐんか
http://www.wikidata.org/entity/Q16280934,事件,じけん
http://www.wikidata.org/entity/Q16867044,裁判,さいばん
http://www.wikidata.org/entity/Q16877751,中川,なかがわ
http://www.wikidata.org/entity/Q17021187,司書,ししょ
http://www.wikidata.org/entity/Q17158416,小雪,こゆき
http://www.wikidata.org/entity/Q17209155,鳴神,なるかみ
http://www.wikidata.org/entity/Q17213273,田作,たさく
http://www.wikidata.org/entity/Q17215806,犯罪,はんざい
http://www.wikidata.org/entity/Q17216600,黒棒,くろぼう
http://www.wikidata.org/entity/Q17217703,無限,むげん
http://www.wikidata.org/entity/Q17218336,明和,めいわ
http://www.wikidata.org/entity/Q17220893,聖女,せいじょ
http://www.wikidata.org/entity/Q17350144,千聖,ちさと
http://www.wikidata.org/entity/Q17988239,青毛,あおげ
http://www.wikidata.org/entity/Q17992552,四罪,しつみ
http://www.wikidata.org/entity/Q18297022,中国,ちゅうごく
http://www.wikidata.org/entity/Q18457713,地図,ちず
http://www.wikidata.org/entity/Q18603731,解散,かいさん
http://www.wikidata.org/entity/Q18676911,論語,ろんご
http://www.wikidata.org/entity/Q18988425,皇統,こうとう
http://www.wikidata.org/entity/Q19849359,張昭,ちょうしょう
http://www.wikidata.org/entity/Q20039696,共鳴,きょうめい
http://www.wikidata.org/entity/Q21077079,時計,とけい
http://www.wikidata.org/entity/Q21435252,警視,けいし
http://www.wikidata.org/entity/Q22124487,福茶,ふくちゃ
http://www.wikidata.org/entity/Q22125712,未来,みらい
http://www.wikidata.org/entity/Q22125726,未来,みらい
http://www.wikidata.org/entity/Q23535753,中原,なかはら
http://www.wikidata.org/entity/Q23997257,国府,こう
http://www.wikidata.org/entity/Q23997802,満月,まんげつ
http://www.wikidata.org/entity/Q24090425,高木,たかぎ
http://www.wikidata.org/entity/Q24091434,自由,じゆう
http://www.wikidata.org/entity/Q24868635,下戸,げこ
http://www.wikidata.org/entity/Q25918179,王氏,おうし
http://www.wikidata.org/entity/Q26000234,中川,なかがわ
http://www.wikidata.org/entity/Q26000481,馬場,ばば
http://www.wikidata.org/entity/Q26001279,上野,うえの
http://www.wikidata.org/entity/Q26001294,上野,うえの
http://www.wikidata.org/entity/Q26157593,新田,にった
http://www.wikidata.org/entity/Q26216095,高原,こうげん
http://www.wikidata.org/entity/Q26216232,和泉,いずみ
http://www.wikidata.org/entity/Q26216234,和泉,いずみ
http://www.wikidata.org/entity/Q26216280,鳥居,とりい
http://www.wikidata.org/entity/Q26438376,郡司,ぐんじ
http://www.wikidata.org/entity/Q26438399,郡司,ぐんじ
http://www.wikidata.org/entity/Q26438409,郡司,ぐんじ
http://www.wikidata.org/entity/Q26446588,長屋,ながや
http://www.wikidata.org/entity/Q26447188,竹島,たけしま
http://www.wikidata.org/entity/Q26447804,日向,ひゅうが
http://www.wikidata.org/entity/Q26447810,日向,ひゅうが
http://www.wikidata.org/entity/Q26723591,初雪,はつゆき
http://www.wikidata.org/entity/Q27166139,盛田,もりた
http://www.wikidata.org/entity/Q27238271,三宮,さんのみや
http://www.wikidata.org/entity/Q27242714,一宮,いちのみや
http://www.wikidata.org/entity/Q27242856,築地,つきじ
http://www.wikidata.org/entity/Q27242882,白山,はくさん
http://www.wikidata.org/entity/Q27242883,白山,はくさん
http://www.wikidata.org/entity/Q27242937,新島,にいじま
http://www.wikidata.org/entity/Q27242939,新島,にいじま
http://www.wikidata.org/entity/Q27306569,神代,かみしろ
http://www.wikidata.org/entity/Q27500674,死神,しにがみ
http://www.wikidata.org/entity/Q27687332,学校,がっこう
http://www.wikidata.org/entity/Q27713438,手術,しゅじゅつ
http://www.wikidata.org/entity/Q28685891,家元,いえもと
http://www.wikidata.org/entity/Q28688656,駅家,うまや
http://www.wikidata.org/entity/Q28691941,天神,てんじん
http://www.wikidata.org/entity/Q28693401,団地,だんち
http://www.wikidata.org/entity/Q28874005,大雪,おおゆき
http://www.wikidata.org/entity/Q29097915,異界,いかい
http://www.wikidata.org/entity/Q29571728,正史,せいし
http://www.wikidata.org/entity/Q29843642,功夫,いさお
http://www.wikidata.org/entity/Q29915873,本山,ほんざん
http://www.wikidata.org/entity/Q30540232,上野,うえの
http://www.wikidata.org/entity/Q30922604,未来,みらい
http://www.wikidata.org/entity/Q30935107,迷宮,めいきゅう
http://www.wikidata.org/entity/Q36906466,宇宙,うちゅう
http://www.wikidata.org/entity/Q41795401,仏典,ぶってん
http://www.wikidata.org/entity/Q45099827,祝詞,のりと
http://www.wikidata.org/entity/Q47524071,遺伝,いでん
http://www.wikidata.org/entity/Q48041007,学校,がっこう
http://www.wikidata.org/entity/Q48747568,黒船,くろふね
http://www.wikidata.org/entity/Q48764292,同心,どうしん
http://www.wikidata.org/entity/Q48765450,白山,はくさん
http://www.wikidata.org/entity/Q48935983,周深,しゅうしん
http://www.wikidata.org/entity/Q49631449,間島,まじま
http://www.wikidata.org/entity/Q49657569,松島,まつしま
http://www.wikidata.org/entity/Q49927117,外字,がいじ
http://www.wikidata.org/entity/Q51133017,満月,まんげつ
http://www.wikidata.org/entity/Q51698501,明治,めいじ
http://www.wikidata.org/entity/Q55523127,天神,てんじん
http://www.wikidata.org/entity/Q55526531,福屋,ふくや
http://www.wikidata.org/entity/Q55537493,逆光,ぎゃくこう
http://www.wikidata.org/entity/Q56247062,成仏,じょうぶつ
http://www.wikidata.org/entity/Q56351133,紅色,べにいろ
http://www.wikidata.org/entity/Q56353005,氷柱,ひょうちゅう
http://www.wikidata.org/entity/Q56411337,供物,くもつ
http://www.wikidata.org/entity/Q57203110,暴力,ぼうりょく
http://www.wikidata.org/entity/Q58755933,誤植,ごしょく
http://www.wikidata.org/entity/Q60260664,写像,しゃぞう
http://www.wikidata.org/entity/Q60483100,査読,さどく
http://www.wikidata.org/entity/Q60986291,風船,ふうせん
http://www.wikidata.org/entity/Q60996443,太陽,たいよう
http://www.wikidata.org/entity/Q62828007,令和,れいわ
http://www.wikidata.org/entity/Q64015453,雑節,ざっせつ
http://www.wikidata.org/entity/Q64553921,男色,だんしょく
http://www.wikidata.org/entity/Q64785813,正義,せいぎ
http://www.wikidata.org/entity/Q65059474,原神,はらかみ
http://www.wikidata.org/entity/Q65061543,三体,さんたい
http://www.wikidata.org/entity/Q65247884,三栄,さんえい
http://www.wikidata.org/entity/Q65248378,乱波,らっぱ
http://www.wikidata.org/entity/Q65279152,聖女,せいじょ
http://www.wikidata.org/entity/Q65826588,林氏,はやしし
http://www.wikidata.org/entity/Q65834327,王氏,おうし
http://www.wikidata.org/entity/Q68838092,四季,しき
http://www.wikidata.org/entity/Q73497923,査読,さどく
http://www.wikidata.org/entity/Q73717390,金色,きんいろ
http://www.wikidata.org/entity/Q78916871,仮面,かめん
http://www.wikidata.org/entity/Q79816142,明治,めいじ
http://www.wikidata.org/entity/Q83913553,管領,かんりょう
http://www.wikidata.org/entity/Q85590162,序曲,じょきょく
http://www.wikidata.org/entity/Q86729994,栄町,さかえまち
http://www.wikidata.org/entity/Q86744230,白夜,びゃくや
http://www.wikidata.org/entity/Q88257238,引退,いんたい
http://www.wikidata.org/entity/Q90032497,平野,へいや
http://www.wikidata.org/entity/Q90032870,一宮,いちのみや
http://www.wikidata.org/entity/Q90033298,盛田,もりた
http://www.wikidata.org/entity/Q90033523,長屋,ながや
http://www.wikidata.org/entity/Q90034732,難波,なんば
http://www.wikidata.org/entity/Q90034768,高木,たかぎ
http://www.wikidata.org/entity/Q93338024,誤植,ごしょく
http://www.wikidata.org/entity/Q93710715,中将,ちゅうじょう
http://www.wikidata.org/entity/Q97274990,感電,かんでん
http://www.wikidata.org/entity/Q97311865,卒業,そつぎょう
http://www.wikidata.org/entity/Q97342100,平成,へいせい
http://www.wikidata.org/entity/Q101417063,栄村,さかえむら
http://www.wikidata.org/entity/Q104013339,海里,かいり
http://www.wikidata.org/entity/Q104508750,神戸,こうべ
